"gender","age","income","overage","underage","phone","price","lines","bill","churn"
1,26,17505,22,21,"and",603.43,2,90.42,"pos"
0,73,229302,33,5,"and",382.92,2,92.2,"pos"
1,68,46789,23,2,"and",159.1,3,106.15,"neg"
0,49,26651,39,37,"ios",402.28,4,148.09,"pos"
1,60,25577,0,11,"and",559.56,2,87.12,"neg"
1,57,141821,29,25,"and",853.47,5,154.27,"neg"
0,37,72293,0,24,"and",376.15,4,116.16,"neg"
1,47,49038,40,39,"and",592.59,1,84.11,"pos"
0,62,63464,8,26,"and",408.81,1,50.64,"neg"
1,24,15841,19,31,"win",329.24,2,89.35,"neg"
0,43,108602,10,38,"and",878.51,3,114.79,"pos"
1,69,47071,16,15,"and",658.44,2,99.91,"neg"
0,52,106023,26,20,"win",326.93,1,83.78,"pos"
1,27,317481,0,5,"ios",619.76,3,110.46,"pos"
1,60,131107,4,20,"ios",843.69,2,77.6,"pos"
1,73,105442,26,2,"and",202.12,1,75.06,"pos"
0,20,67422,0,23,"and",609.51,4,112.44,"pos"
0,70,29254,0,18,"ios",928.36,2,71.97,"neg"
0,35,67250,13,12,"ios",1053.51,3,83.1,"pos"
0,66,88055,19,5,"ios",967.4,4,143.43,"pos"
1,52,60177,19,0,"and",654.92,1,69.31,"neg"
0,71,31168,20,7,"ios",814.75,1,63.49,"pos"
0,28,21072,0,2,"and",175.15,2,80.97,"neg"
1,21,42847,6,1,"ios",360.04,1,67.18,"neg"
0,49,51558,80,0,"and",605.28,2,96.99,"neg"
1,45,77491,24,9,"ios",620.4,2,88.7,"pos"
0,75,18940,32,0,"and",508.2,3,94.74,"neg"
1,24,123669,31,12,"and",190.46,5,153.71,"neg"
1,49,291613,41,17,"ios",365.52,2,97.09,"pos"
1,39,26128,27,17,"and",350.04,4,112.57,"pos"
0,35,57727,36,16,"and",216.4,1,65.23,"pos"
0,27,93333,7,17,"and",180.75,1,69.34,"neg"
0,42,47872,17,15,"and",743.08,2,100.34,"neg"
0,42,28807,22,33,"and",233.24,3,130.64,"neg"
0,32,313557,63,0,"and",306.56,4,118.91,"pos"
0,64,63059,29,31,"and",685.81,4,110.92,"neg"
1,77,36212,26,11,"ios",473.91,3,116.73,"pos"
1,52,60569,0,66,"ios",959.92,2,58.22,"pos"
0,65,15619,1,16,"and",623.66,1,61.75,"neg"
1,51,21522,31,18,"and",387.74,4,141.82,"neg"
0,31,24905,32,7,"and",511.57,5,163.09,"neg"
0,48,76524,0,17,"other",67.57,3,116.92,"neg"
1,21,17141,3,28,"and",714.14,3,116.4,"neg"
1,76,183637,50,28,"and",625.22,4,135.94,"pos"
0,48,111761,1,3,"and",797.82,2,84.44,"neg"
1,25,15276,44,23,"and",430.21,3,104.75,"pos"
1,70,46500,16,7,"and",500.77,3,104.49,"neg"
0,78,28981,0,12,"and",698.27,2,66.71,"neg"
1,76,69213,10,10,"and",582.93,2,86.8,"neg"
0,49,28768,3,0,"and",397.18,2,68.24,"neg"
0,60,23089,20,0,"and",451.91,5,119.96,"neg"
0,73,61129,67,53,"and",742.54,3,128.37,"pos"
0,26,109287,7,36,"and",845.68,2,89.77,"neg"
0,27,33764,2,13,"ios",416.93,4,95.7,"neg"
1,58,100258,0,0,"and",346.32,3,110.56,"neg"
0,25,26526,55,3,"and",304.81,3,109.77,"neg"
1,39,65782,48,16,"ios",616.08,1,86.85,"pos"
0,53,36757,45,0,"and",156.86,3,103.55,"neg"
1,74,124102,42,9,"and",851.12,3,108.72,"neg"
1,31,118239,39,11,"and",207.72,5,141.7,"pos"
1,22,83186,30,17,"and",130.48,3,94.74,"neg"
0,68,113727,36,10,"and",386.95,3,95.94,"neg"
1,43,48990,0,0,"ios",800.47,2,86.57,"pos"
1,48,55957,0,0,"and",746.53,2,89.26,"neg"
1,63,56865,9,21,"ios",391.99,4,122.23,"neg"
1,27,25190,32,3,"and",306.7,2,90.68,"neg"
0,78,59697,28,33,"and",891.49,2,99.89,"pos"
0,56,87635,0,0,"other",71.66,1,75.28,"neg"
0,53,33657,23,11,"ios",915.75,4,146.58,"neg"
0,55,95269,0,9,"and",237.53,2,76.11,"neg"
1,22,87420,16,6,"and",816.56,1,67.44,"neg"
1,32,85042,36,19,"win",358.3,3,132.37,"pos"
0,74,81391,7,20,"ios",457.08,2,98.74,"neg"
1,66,110075,14,0,"win",344.79,2,55.69,"pos"
0,63,223663,29,6,"and",835.38,2,79.21,"pos"
1,33,41472,76,24,"ios",531.71,3,121,"pos"
0,59,189700,12,9,"and",253.97,2,64.52,"pos"
1,20,55644,0,16,"ios",890.88,1,49.03,"pos"
1,49,54875,13,3,"and",424.39,2,80.47,"neg"
1,56,58732,0,22,"and",360.72,1,46.69,"neg"
1,20,26958,27,20,"ios",401.86,5,129.14,"neg"
0,48,78195,0,19,"ios",615.99,4,72.4,"neg"
0,59,19775,53,26,"and",592.24,2,98.35,"pos"
0,57,29216,0,9,"and",340.96,2,79.53,"neg"
1,23,37289,35,23,"and",242.95,1,76.33,"pos"
1,21,254776,43,0,"and",580.82,3,78.27,"pos"
0,25,22458,17,3,"and",156.68,4,128.33,"neg"
0,27,43045,10,5,"and",391.17,4,132.93,"neg"
0,61,177466,19,11,"ios",1001.28,5,106.62,"pos"
0,25,96734,40,20,"and",809.53,1,89.6,"neg"
1,67,127471,0,30,"other",123.06,1,76.03,"pos"
0,33,71149,0,35,"and",452.27,1,47.05,"pos"
1,40,50912,3,11,"and",337.89,2,95.93,"neg"
0,34,76915,39,10,"and",801.19,3,82.74,"pos"
0,56,16570,26,5,"ios",754.81,2,94.53,"neg"
1,24,310775,12,34,"ios",1000.49,1,57.12,"pos"
0,34,90464,32,26,"ios",841.84,3,91.14,"pos"
0,48,46752,29,0,"and",179.2,5,157.63,"neg"
0,46,256771,63,5,"and",540.16,5,146.16,"pos"
0,40,23566,48,13,"and",637.81,2,74.54,"neg"
1,57,115716,14,25,"and",227.98,2,68.66,"pos"
1,20,167368,9,2,"and",474.89,5,87.91,"pos"
1,71,84863,14,0,"and",161.38,4,89.02,"pos"
1,53,30554,17,0,"and",319.81,4,97.07,"neg"
1,46,290999,36,13,"and",486.25,2,96.31,"pos"
1,20,113757,15,46,"and",292.91,2,64.63,"pos"
0,20,261536,60,40,"and",501.9,2,110.83,"pos"
0,28,121972,35,0,"and",825.41,2,86.82,"neg"
1,29,47576,63,19,"and",532.23,1,75.14,"pos"
1,56,45364,0,25,"and",451.28,3,81.79,"neg"
1,61,19235,15,24,"and",340.33,2,65.14,"neg"
1,49,149448,53,46,"and",843.94,3,87.93,"neg"
1,46,66927,21,0,"and",568.37,3,67.03,"neg"
1,79,36642,32,0,"ios",977.05,2,114.62,"pos"
0,32,41403,13,0,"and",465.51,3,91.55,"neg"
0,22,45033,42,18,"and",622.51,1,86.17,"pos"
1,56,39930,35,12,"and",307.9,2,92.12,"neg"
0,26,54295,34,1,"and",213.88,1,78.8,"neg"
1,37,58631,10,15,"and",736.73,2,86.18,"neg"
0,57,108496,45,0,"and",391.22,1,63.62,"pos"
0,23,51998,18,28,"and",356.72,4,83.22,"pos"
1,33,81113,10,23,"and",166.73,1,75.22,"pos"
0,33,20829,22,5,"and",211.82,1,61.42,"neg"
0,53,28671,50,9,"and",595.93,2,99.2,"neg"
0,59,78169,19,30,"ios",915.28,2,80.66,"pos"
0,74,81176,29,0,"and",199.98,2,95.02,"neg"
1,67,122818,0,48,"and",325.47,4,132.43,"pos"
0,28,39766,18,17,"and",570.53,2,60.42,"neg"
0,60,77097,23,0,"and",287.85,3,84.63,"neg"
0,21,28458,48,20,"and",217.45,2,80.33,"neg"
1,30,42043,54,5,"and",107.17,2,80.26,"pos"
1,45,298817,7,6,"and",120.65,2,78.2,"pos"
1,76,24922,38,0,"and",818.55,4,146.45,"neg"
0,65,300035,32,25,"and",173.61,4,130.33,"pos"
0,59,24544,27,0,"and",352.98,2,91.07,"neg"
0,34,74137,0,6,"and",621.02,1,48.58,"neg"
1,39,18531,14,5,"ios",1087.34,2,81.89,"neg"
1,40,196751,8,0,"ios",350.16,2,83.8,"pos"
1,72,66579,58,22,"win",345.12,4,130.66,"neg"
0,24,79183,0,4,"ios",920.24,1,60.19,"pos"
0,58,72580,52,4,"and",252.08,1,86.88,"pos"
0,22,57719,52,20,"and",847.67,4,112.41,"neg"
0,36,264014,0,29,"ios",393.45,3,80.81,"pos"
1,45,49088,54,15,"and",663.61,2,87.01,"neg"
0,50,88595,42,12,"and",460.04,4,132.56,"neg"
1,20,94433,45,5,"and",462.87,1,70.81,"pos"
0,68,16598,14,18,"and",674.26,2,73.53,"neg"
1,52,25897,55,34,"and",337.55,2,73.15,"pos"
0,49,68644,0,20,"and",496.73,5,179.96,"neg"
0,60,25827,13,15,"ios",460.89,3,75.61,"neg"
1,62,106635,3,0,"ios",868.24,1,74.44,"pos"
1,36,66741,3,13,"and",176.27,1,53.69,"neg"
0,43,94634,32,15,"and",476.07,4,157.3,"neg"
0,46,331076,33,26,"other",35.05,1,86.7,"pos"
1,39,36660,0,12,"and",474.62,1,71.82,"neg"
0,69,35692,31,12,"and",421.24,1,67.97,"neg"
0,60,137023,14,15,"and",803.2,3,101.43,"pos"
1,54,152364,54,5,"and",653.6,1,77.92,"pos"
1,50,169923,22,11,"other",169.44,3,121.67,"neg"
1,76,101830,20,32,"ios",652.68,3,91.4,"pos"
0,45,22057,0,6,"and",663.99,2,91.16,"neg"
0,25,18018,57,10,"ios",1047.89,3,85.55,"pos"
1,41,39967,20,0,"and",349.84,2,89.86,"neg"
0,30,27640,16,23,"and",269.8,1,54.72,"neg"
0,45,232459,34,6,"ios",676.34,2,101.61,"pos"
1,62,64743,23,3,"and",249.93,4,134.01,"neg"
0,40,24063,56,44,"and",509.54,4,134.6,"pos"
0,70,28552,6,2,"and",386.78,2,81.35,"neg"
0,73,121704,37,7,"and",813.33,5,172.52,"neg"
0,63,22909,0,20,"and",264.79,2,66.81,"neg"
0,45,15311,26,41,"and",763.33,2,83.08,"neg"
1,27,42500,26,22,"and",662.53,2,86.9,"pos"
0,25,87143,33,18,"ios",394.81,1,66.32,"pos"
1,60,151667,28,35,"and",478.95,3,111.24,"pos"
0,61,29104,49,4,"and",511.98,1,83.63,"neg"
1,48,67935,33,20,"and",111.44,3,107.94,"neg"
0,76,85364,0,12,"and",594.04,1,57.75,"neg"
0,59,21923,3,19,"and",337.27,1,81.82,"neg"
1,74,100893,46,18,"ios",539.27,3,131.54,"pos"
1,38,86860,6,28,"and",638.43,2,83.41,"pos"
0,37,46631,12,27,"and",786.7,2,107.43,"neg"
1,46,28169,44,0,"and",809.83,2,87.21,"pos"
1,70,27076,11,10,"and",421.52,5,128.06,"neg"
0,50,67421,30,25,"and",561.42,2,88.87,"neg"
0,44,124749,18,0,"and",146.87,1,62.12,"pos"
1,38,75414,25,22,"and",623.25,2,86.09,"neg"
0,53,152457,0,9,"and",241.51,4,118.86,"neg"
1,21,36593,29,26,"and",697.91,3,117.09,"neg"
0,49,72818,44,45,"and",332.6,2,83.96,"pos"
1,40,86943,33,21,"and",425.27,2,71.93,"neg"
1,56,75829,48,29,"and",316.34,2,110.37,"pos"
1,65,38288,15,13,"and",666.06,2,93.87,"neg"
0,38,23491,29,9,"and",760.12,2,79.71,"neg"
1,53,100341,3,33,"and",175.62,1,52.02,"pos"
0,29,116919,49,36,"and",393.85,3,94.96,"pos"
1,44,25231,52,3,"and",832.26,1,75.21,"neg"
0,63,110603,6,11,"and",336.28,2,79.94,"neg"
1,35,17080,7,0,"other",52.88,2,66.34,"neg"
0,73,149556,30,5,"and",318.02,3,79.31,"pos"
0,47,27539,0,0,"and",764.12,1,45.34,"neg"
1,36,71438,13,34,"and",362.22,1,81.38,"neg"
1,51,34177,27,27,"and",574.9,3,116.93,"neg"
1,29,66999,15,0,"and",883.59,2,78.29,"neg"
0,21,83359,61,8,"and",183.53,1,61.25,"pos"
0,39,75946,0,11,"and",250.32,2,89.73,"neg"
0,60,37726,39,0,"and",818.42,2,67.37,"pos"
0,53,155232,0,0,"and",250.47,2,76.09,"pos"
1,40,80506,21,0,"and",857.65,1,57.03,"pos"
1,57,45276,49,25,"and",103.79,1,66.48,"pos"
0,20,62337,39,15,"and",245.71,1,75.48,"neg"
0,56,110072,13,6,"ios",618.68,3,76.63,"pos"
0,75,54279,99,4,"and",294.08,1,85.14,"pos"
0,45,37354,33,29,"and",343.24,2,74.39,"pos"
0,69,107228,0,14,"and",246.43,3,98.14,"neg"
0,22,15719,31,9,"and",684.12,2,86.59,"neg"
1,48,31195,0,37,"ios",989.57,2,96.76,"pos"
1,41,53893,63,25,"and",175.88,4,122.19,"pos"
1,30,79947,27,9,"and",856.43,2,100.96,"neg"
0,70,25262,43,11,"and",477.75,3,118.42,"neg"
1,54,45679,0,15,"and",305.89,1,67.74,"neg"
0,64,137557,3,0,"and",859.67,3,127.53,"neg"
0,78,52691,5,9,"and",859.41,1,46.99,"neg"
1,35,41344,8,43,"and",563.08,3,125.93,"pos"
0,74,99014,65,0,"ios",709.06,1,84.5,"pos"
1,51,58687,28,0,"and",882.26,2,75.14,"neg"
1,37,49854,18,10,"and",716.72,1,54.96,"neg"
0,28,77268,24,40,"and",123.97,1,52.94,"pos"
1,78,73712,31,0,"and",284.99,2,84.5,"neg"
1,73,188537,0,0,"ios",611.78,1,71.71,"pos"
1,57,92333,37,14,"and",667.45,2,83.79,"pos"
0,61,28752,0,17,"and",201.67,4,136.12,"neg"
0,36,130390,0,34,"ios",1089.6,1,53.61,"pos"
0,27,28190,44,13,"ios",845.72,1,65.32,"pos"
0,25,220506,0,0,"and",316.46,4,95.95,"neg"
1,75,73910,81,15,"and",380.25,2,108.41,"pos"
0,58,26523,22,40,"and",625.6,3,101.88,"neg"
0,32,22424,59,2,"and",663.79,3,109.85,"pos"
1,45,34689,0,3,"and",299.48,5,141,"neg"
0,68,107567,25,18,"ios",1082.08,5,142.25,"neg"
1,72,107185,61,32,"and",896.43,2,85.87,"pos"
0,22,273363,0,20,"and",219.01,2,87.64,"pos"
0,58,99130,33,24,"and",112.75,2,64.51,"pos"
0,45,263089,67,17,"and",598.73,4,121.99,"pos"
0,55,18023,37,11,"and",332.44,3,111.89,"neg"
1,52,103470,0,10,"and",451.99,1,52.6,"pos"
0,70,79058,68,0,"ios",303.69,1,89.43,"pos"
1,39,47204,55,27,"and",385.41,2,96.17,"pos"
1,46,25626,12,0,"and",726.25,2,102.17,"neg"
0,25,53038,28,0,"and",321.17,1,59.48,"neg"
0,71,103394,23,0,"and",634.84,3,86.12,"neg"
1,75,23721,25,31,"and",498.86,3,107.68,"neg"
0,38,36065,8,7,"and",405.04,2,64.16,"neg"
0,41,131506,42,0,"and",504.71,3,114.05,"pos"
1,60,22769,0,9,"and",399.04,2,87.49,"neg"
0,27,146054,22,43,"and",855.62,2,72.07,"pos"
0,65,57216,29,24,"other",179.94,2,86.73,"pos"
1,75,34905,51,9,"and",552.96,1,75.97,"neg"
1,61,29510,0,4,"and",119.2,2,63.96,"neg"
0,21,46393,49,0,"and",182.56,4,135.14,"neg"
1,37,50536,44,14,"and",442.61,1,70.8,"pos"
0,58,26848,59,36,"and",759.99,4,153.64,"neg"
0,48,195873,20,11,"ios",546.9,4,81.89,"neg"
0,77,27021,20,4,"and",691.76,3,90.85,"neg"
0,36,60696,17,0,"ios",1054.85,1,69.23,"pos"
0,34,246135,32,13,"and",234.39,3,121.46,"pos"
0,64,84962,20,32,"and",279.73,4,121.08,"pos"
1,40,16683,6,22,"and",710.46,2,88.22,"neg"
0,49,57648,0,17,"and",341.22,4,122.81,"neg"
1,61,329948,31,21,"and",249.89,1,68.81,"pos"
0,60,20107,57,28,"and",469.61,1,86.83,"pos"
1,73,42018,11,3,"and",473.51,5,168.13,"neg"
1,30,41106,18,14,"ios",743.13,2,79.12,"pos"
1,53,280585,33,3,"ios",422.06,2,85.73,"pos"
1,44,30705,56,41,"ios",917.49,1,82.29,"pos"
1,61,84808,43,0,"ios",1043.46,4,160.23,"neg"
0,51,37380,63,16,"and",497.58,1,86.11,"pos"
1,28,54523,63,37,"and",763.96,3,95.15,"neg"
1,74,23916,16,0,"other",141.73,3,109.17,"pos"
0,28,21684,0,14,"and",485.24,1,71.77,"neg"
1,27,34909,47,0,"and",706.71,2,89.59,"neg"
1,63,130807,13,35,"ios",347.69,3,112.57,"pos"
1,56,22608,46,5,"ios",1055.52,1,89.91,"pos"
0,49,310932,56,0,"and",638.12,2,98.76,"pos"
1,31,209029,17,16,"ios",367.34,1,67,"pos"
0,65,29435,8,22,"and",252.49,3,114.66,"neg"
1,47,333240,43,18,"and",836.92,2,80.08,"pos"
1,24,26665,53,8,"and",217.39,1,85.14,"neg"
0,58,161229,43,27,"ios",800.08,5,159.69,"pos"
1,43,63435,24,0,"and",586.28,2,92.83,"neg"
1,62,125796,41,26,"and",394.01,5,146.19,"pos"
0,71,54105,29,0,"and",423.13,2,82.16,"pos"
0,30,15715,0,31,"and",339.07,2,75.49,"neg"
0,25,237104,40,14,"ios",511.14,4,150.58,"pos"
0,68,118573,40,6,"ios",710.91,3,101.44,"neg"
1,33,56954,22,22,"and",628.51,3,90.53,"neg"
1,62,70726,19,7,"ios",741.81,2,78.04,"pos"
1,21,123710,0,15,"and",853.54,3,73.9,"neg"
1,51,65052,71,9,"and",431.95,1,74.65,"pos"
1,40,20517,0,31,"ios",863.78,2,89.95,"pos"
1,63,27622,59,13,"and",689.75,2,97.66,"neg"
1,51,94780,68,14,"and",605.81,1,77.78,"pos"
0,51,69425,1,20,"and",725.21,2,72.61,"neg"
1,40,80306,30,27,"and",475.67,1,72.17,"pos"
0,24,222241,50,23,"and",288.04,3,108.89,"pos"
0,49,48460,2,16,"and",664.94,2,106.95,"neg"
1,66,43728,27,27,"ios",524.94,2,83.13,"pos"
0,39,38059,11,27,"and",643.87,5,116.85,"neg"
0,58,78443,28,0,"and",464.72,1,59.76,"neg"
1,45,28491,35,29,"and",466.74,1,84.74,"neg"
1,51,21314,40,0,"and",532.49,4,98.92,"neg"
1,34,46505,0,19,"ios",1095.84,1,62.04,"neg"
1,24,60467,0,24,"and",255.12,2,56.79,"neg"
0,37,24415,0,24,"other",137.57,2,78.63,"neg"
0,37,59918,47,24,"and",882.03,3,95.95,"pos"
1,64,18400,0,8,"and",827.36,3,70.05,"neg"
1,24,27055,0,29,"and",263.65,4,137.3,"neg"
0,35,59300,12,10,"and",753.51,1,76.82,"neg"
1,77,19477,27,0,"and",473.18,2,102.82,"neg"
1,29,226509,0,0,"ios",661.63,3,125.52,"pos"
1,38,133650,11,8,"and",479.69,4,117.06,"neg"
0,75,36014,0,9,"and",547.53,1,51.09,"neg"
1,57,194917,61,9,"and",647.25,5,156.17,"pos"
1,47,20467,8,20,"and",473.5,1,67.85,"neg"
1,24,37070,37,10,"and",725.68,2,80.28,"pos"
0,48,55489,0,22,"ios",606.57,4,130.45,"neg"
0,65,267372,27,10,"and",180.81,3,91.99,"pos"
0,49,280676,2,0,"and",295.49,4,118.45,"neg"
1,47,28838,43,0,"and",338.96,3,122.82,"neg"
0,60,84640,43,3,"and",775.93,2,94.99,"pos"
1,51,130336,15,6,"and",264.41,4,139.64,"pos"
0,31,54141,0,21,"ios",884.54,1,57.05,"pos"
0,35,130042,2,16,"and",440.21,4,83.9,"pos"
1,56,339160,11,31,"and",356.3,3,124.44,"pos"
0,62,266639,27,14,"and",529.91,2,82.9,"pos"
0,69,68402,3,3,"and",847.45,1,61.4,"neg"
1,64,56332,21,16,"and",674.21,3,111.18,"pos"
1,36,20304,33,22,"and",371.13,1,78.86,"pos"
0,48,48973,36,7,"and",684.12,1,93.16,"pos"
1,57,21751,24,0,"and",554.55,2,80.72,"neg"
1,71,16386,0,2,"win",393.84,2,103.15,"neg"
0,57,125573,50,33,"ios",626.66,3,117.21,"pos"
0,54,23892,13,24,"ios",741.6,2,76.14,"pos"
0,25,266924,29,17,"and",771.12,4,142.65,"pos"
0,45,97478,0,9,"and",225.61,1,65.81,"neg"
0,57,16987,18,1,"and",187.57,1,68.09,"neg"
1,35,22559,13,2,"and",574.28,4,138.29,"neg"
1,69,29313,25,0,"and",517.73,2,97.19,"neg"
1,35,35792,0,2,"and",570.95,1,52.71,"neg"
0,79,86109,64,25,"ios",393.73,1,92.45,"pos"
1,59,87390,38,25,"and",209.84,3,111.34,"pos"
0,35,30639,32,9,"and",846.7,4,105.06,"neg"
1,52,29808,45,37,"and",836.22,1,66.8,"pos"
1,73,26759,23,4,"and",881.07,2,90.99,"neg"
1,34,21940,28,22,"and",336.76,1,70.58,"pos"
0,76,51897,0,0,"and",466.48,4,130.82,"neg"
1,57,47744,0,44,"ios",990.24,2,86.18,"neg"
0,66,41519,41,11,"ios",448.29,2,93.71,"pos"
0,37,40028,64,27,"and",861.08,5,188.44,"neg"
1,61,19740,10,32,"and",304.9,1,80.03,"neg"
1,53,251270,0,6,"and",510.15,1,66.46,"pos"
1,37,36685,0,31,"and",613.19,1,46.87,"neg"
1,73,83865,97,7,"and",320.3,2,103.37,"pos"
1,38,15590,28,17,"ios",692.53,1,57.12,"pos"
1,30,45347,18,11,"and",649.59,1,80.27,"neg"
0,74,25089,14,0,"and",283.05,2,76.06,"neg"
0,38,29063,36,41,"ios",690.87,5,122.2,"neg"
1,79,78464,0,0,"other",208.95,3,104.29,"neg"
0,58,74020,28,0,"and",555.99,2,86.88,"neg"
0,21,45889,17,8,"and",588.43,2,88.85,"neg"
1,28,56857,32,17,"and",381.28,3,115.32,"neg"
1,62,96316,0,6,"and",466.02,1,64.44,"pos"
0,22,40115,15,3,"and",367.85,1,78.31,"neg"
0,35,16307,0,42,"and",485.54,3,99.72,"neg"
1,68,151521,31,8,"ios",679.69,3,83.16,"pos"
0,62,30203,26,23,"and",798.65,1,77.52,"pos"
1,64,58574,66,13,"and",420.41,2,122.07,"pos"
1,33,225540,33,33,"and",206.79,3,84.56,"pos"
0,28,46737,10,14,"and",604.11,1,76.33,"pos"
1,70,184929,8,17,"and",774.86,1,61.15,"pos"
1,64,42129,41,16,"and",161.88,3,99.27,"neg"
0,44,332759,56,10,"and",259.41,2,103.45,"pos"
1,36,15347,66,6,"and",442.9,2,82.96,"pos"
1,38,44567,2,15,"and",745.76,2,96.76,"neg"
1,61,42771,0,35,"and",347.25,1,75.31,"neg"
0,70,21027,10,0,"ios",590.72,1,54.14,"neg"
1,71,27732,72,22,"other",292.85,2,115.97,"pos"
1,69,205110,28,7,"and",877.6,4,99.81,"pos"
0,20,40371,40,15,"and",457.06,2,116.56,"neg"
1,69,35938,33,22,"and",877.15,2,65.37,"neg"
1,61,77263,91,15,"ios",714.67,2,97.37,"pos"
1,26,124563,46,23,"and",440.94,2,65.18,"pos"
0,28,75769,7,18,"and",453.53,1,58.31,"neg"
0,69,59335,0,31,"and",133.82,2,59.91,"neg"
1,54,44614,52,30,"ios",964.27,2,92.06,"pos"
0,47,102077,3,0,"and",201.7,2,69.34,"pos"
0,76,18060,11,3,"and",125.59,2,97.34,"neg"
1,34,113468,34,4,"ios",394.01,3,116.12,"pos"
0,65,29055,24,0,"and",194.1,1,61.34,"neg"
0,38,79446,20,21,"and",285,2,79.44,"neg"
1,36,95079,53,0,"and",878.3,5,175.82,"neg"
1,20,17706,70,0,"and",805.29,3,91.44,"neg"
0,69,103756,60,0,"and",544.33,2,72.39,"pos"
1,78,25027,30,32,"and",104.08,5,143.09,"neg"
1,65,51141,68,8,"ios",1047.8,1,70.89,"pos"
0,37,46879,0,0,"ios",839.8,5,102.46,"neg"
0,20,75912,27,9,"and",549.52,1,69.01,"neg"
1,34,49469,37,16,"and",703.51,2,69.81,"pos"
0,56,29770,21,8,"and",677.17,3,82.79,"neg"
1,25,25969,0,0,"and",746.56,1,78.15,"neg"
0,27,56736,37,2,"and",154.79,4,122.63,"neg"
1,33,153023,15,18,"and",300.89,3,99.17,"neg"
0,79,64323,43,11,"and",835.7,1,66.45,"pos"
0,48,21590,22,12,"and",306.97,4,137.99,"neg"
0,32,203889,20,22,"ios",913.75,3,105.51,"pos"
1,37,80534,6,21,"and",441.09,1,65.77,"pos"
0,68,229554,3,33,"ios",867.95,3,98.93,"pos"
0,25,252237,0,0,"ios",688.76,2,63.44,"pos"
0,58,70604,0,4,"and",388.04,3,104.81,"neg"
1,37,25672,40,0,"and",342.87,2,94.28,"neg"
1,70,35360,33,29,"and",257.73,2,92.54,"neg"
0,69,17074,0,0,"and",291.02,1,56.48,"neg"
1,26,39135,14,0,"and",843.11,1,62.76,"neg"
0,49,21883,18,7,"and",351.97,2,64.12,"neg"
1,47,16914,9,44,"and",223.43,2,89.93,"neg"
1,39,35840,15,29,"ios",339.2,1,68.19,"pos"
0,49,21534,0,7,"and",365.22,3,84.33,"neg"
0,32,23171,65,17,"and",523.98,2,92.16,"pos"
1,62,52684,44,25,"and",430.19,1,79.15,"pos"
0,47,29975,42,17,"and",861.22,3,79.38,"pos"
0,56,28878,18,12,"ios",407.82,4,103.21,"pos"
1,51,16074,57,26,"and",292.42,2,99.36,"pos"
0,25,20029,54,14,"and",485.55,2,86.15,"neg"
1,57,125832,28,26,"and",612.68,3,106.09,"pos"
0,75,97888,62,15,"ios",831.66,2,107.95,"pos"
0,51,20579,13,26,"ios",599.31,3,81.67,"neg"
0,68,192650,50,8,"ios",963.4,4,112.06,"pos"
1,71,59827,40,17,"and",606,2,80.73,"pos"
1,69,23566,0,25,"and",187.01,3,92.2,"neg"
1,62,55606,5,12,"and",821.68,1,69.45,"pos"
1,53,137052,0,39,"other",75.35,5,97.07,"neg"
1,72,38888,0,22,"win",374.73,1,66.43,"neg"
1,74,39983,89,22,"and",628.63,1,89.89,"pos"
1,25,88379,47,7,"and",874.21,2,96.22,"pos"
1,55,51721,17,6,"and",113.03,1,71.82,"neg"
1,64,47457,0,8,"and",545.81,1,49.82,"neg"
0,71,22695,4,0,"and",579.99,1,46.77,"neg"
1,68,112167,0,19,"win",339.81,3,89.74,"neg"
0,38,18613,29,7,"and",475.59,2,66.94,"neg"
1,32,19105,0,19,"and",605.8,2,85.37,"neg"
1,61,104172,44,22,"and",365.67,3,102.44,"pos"
1,39,118719,31,0,"ios",1048.64,3,102.62,"pos"
1,40,77611,53,33,"and",889.42,4,104.98,"pos"
1,42,262388,9,14,"ios",417.38,2,66.08,"pos"
0,57,48516,0,18,"and",324.83,2,92.46,"neg"
1,57,111676,0,1,"and",463.63,3,89.92,"neg"
1,72,31523,31,2,"and",411.71,4,111.05,"neg"
0,32,47366,20,8,"and",506.72,2,84.66,"neg"
1,49,17366,23,1,"and",115.27,2,81.57,"neg"
1,62,44815,22,16,"and",579.04,2,94.84,"neg"
0,35,173890,0,8,"and",178.14,5,126.71,"neg"
1,24,29595,81,34,"other",131.28,5,151.42,"neg"
1,70,19918,5,14,"and",168.8,1,69.24,"neg"
0,46,285226,36,27,"and",528.2,1,81.64,"pos"
1,24,27958,49,44,"and",879.11,1,60.12,"pos"
1,57,45665,47,28,"and",347,2,102.55,"pos"
1,58,147137,22,0,"and",881.33,2,75.04,"pos"
0,72,153944,13,0,"other",33.87,2,72.9,"pos"
0,26,24273,49,5,"and",810.01,1,66.45,"pos"
1,32,72982,37,14,"ios",615.5,1,86.17,"pos"
1,63,32503,5,24,"ios",414.46,4,118.05,"neg"
0,59,29796,32,0,"and",729.14,2,115.06,"neg"
0,38,326180,45,33,"and",466.59,3,82.99,"pos"
0,68,91672,32,27,"and",699.68,1,63.32,"pos"
1,75,26239,44,27,"and",389.09,1,73.11,"pos"
0,29,35314,50,4,"and",131.68,2,84.35,"neg"
0,74,65200,35,36,"and",841.88,2,86.88,"pos"
0,44,29288,21,6,"and",434.68,2,58.27,"neg"
0,71,265404,0,2,"and",257.24,1,50.4,"pos"
